flight_id,status,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,arrival_airport,city,timezone,model,range,ticket_no,amount,fare_conditions,boarding_no,seat_no,book_ref,passenger_id,book_date,total_amount
136452,Arrived,2017-02-17T10:05:00Z,2017-02-17T11:45:00Z,2017-02-17T10:08:00Z,2017-02-17T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351879   ,12200.00,Economy,1,6E,98C5CF,7239 272220,2017-01-24T03:16:00Z,97600.00
136439,Arrived,2017-02-25T10:05:00Z,2017-02-25T11:45:00Z,2017-02-25T10:08:00Z,2017-02-25T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432352220   ,12200.00,Economy,87,6E,956D7F,7736 588187,2017-02-03T09:52:00Z,48800.00
136464,Arrived,2017-01-09T10:05:00Z,2017-01-09T11:45:00Z,2017-01-09T10:07:00Z,2017-01-09T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171332   ,12200.00,Economy,8,6F,1CE0DD,4723 380062,2016-12-23T05:37:00Z,24400.00
136345,Arrived,2017-01-24T10:05:00Z,2017-01-24T11:45:00Z,2017-01-24T13:32:00Z,2017-01-24T15:12:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171761   ,12200.00,Economy,45,6F,4D5B20,1318 465078,2017-01-06T06:17:00Z,73200.00
136486,Arrived,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171998   ,12200.00,Economy,22,6F,D8FD15,9229 493972,2017-01-09T02:37:00Z,24400.00
136270,Arrived,2017-02-12T10:05:00Z,2017-02-12T11:45:00Z,2017-02-12T10:12:00Z,2017-02-12T11:51:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172273   ,12200.00,Economy,23,6F,3A91E4,9325 843524,2017-01-28T20:21:00Z,74400.00
136130,Arrived,2017-02-13T10:05:00Z,2017-02-13T11:45:00Z,2017-02-13T10:07:00Z,2017-02-13T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172298   ,12200.00,Economy,56,6F,86C202,0948 427409,2017-01-25T00:35:00Z,48800.00
136185,Arrived,2017-01-14T10:05:00Z,2017-01-14T11:45:00Z,2017-01-14T10:06:00Z,2017-01-14T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432349997   ,12200.00,Economy,93,6F,FDCA30,3214 736644,2016-12-17T18:27:00Z,24400.00
136383,Arrived,2017-01-25T10:05:00Z,2017-01-25T11:45:00Z,2017-01-25T10:09:00Z,2017-01-25T11:51:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350683   ,12200.00,Economy,64,6F,B79D94,1295 088078,2016-12-29T04:00:00Z,24400.00
136387,Arrived,2017-01-19T10:05:00Z,2017-01-19T11:45:00Z,2017-01-19T10:08:00Z,2017-01-19T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147379   ,12200.00,Economy,37,6F,311A0B,0303 259690,2017-01-04T05:02:00Z,36400.00
136452,Arrived,2017-02-17T10:05:00Z,2017-02-17T11:45:00Z,2017-02-17T10:08:00Z,2017-02-17T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147735   ,12200.00,Economy,41,6F,1776A9,3306 510400,2017-02-01T21:14:00Z,72800.00
136132,Arrived,2017-02-15T10:05:00Z,2017-02-15T11:45:00Z,2017-02-15T10:09:00Z,2017-02-15T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351434   ,12200.00,Economy,58,6F,7DF9D3,6411 805615,2017-01-17T10:21:00Z,73200.00
136249,Arrived,2017-02-14T10:05:00Z,2017-02-14T11:45:00Z,2017-02-14T10:08:00Z,2017-02-14T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351478   ,12200.00,Economy,59,6F,7CF459,9649 275870,2017-01-18T23:07:00Z,24400.00
136423,Arrived,2017-01-10T10:05:00Z,2017-01-10T11:45:00Z,2017-01-10T10:12:00Z,2017-01-10T11:52:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432362703   ,12200.00,Economy,117,6F,AEFA66,6601 388111,2016-12-17T11:57:00Z,53200.00
136120,Arrived,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2017-02-24T10:07:00Z,2017-02-24T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432362853   ,12200.00,Economy,23,6F,FC4579,9832 311050,2017-01-30T23:15:00Z,53200.00
136293,Arrived,2017-01-23T10:05:00Z,2017-01-23T11:45:00Z,2017-01-23T10:09:00Z,2017-01-23T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432362736   ,12200.00,Economy,12,6F,46467C,2558 622414,2016-12-27T18:56:00Z,126400.00
136471,Arrived,2017-01-17T10:05:00Z,2017-01-17T11:45:00Z,2017-01-17T10:11:00Z,2017-01-17T11:51:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333503   ,12200.00,Economy,109,6F,1E46B7,8603 477873,2016-12-25T14:00:00Z,183200.00
136269,Arrived,2017-02-11T10:05:00Z,2017-02-11T11:45:00Z,2017-02-11T10:13:00Z,2017-02-11T11:53:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333812   ,12200.00,Economy,47,6F,7984B5,6296 918285,2017-01-10T03:21:00Z,97800.00
136215,Arrived,2017-02-28T10:05:00Z,2017-02-28T11:45:00Z,2017-02-28T10:09:00Z,2017-02-28T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432352390   ,12200.00,Economy,79,6F,9B3E67,2191 636598,2017-02-01T03:37:00Z,50000.00
136181,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147526   ,12200.00,Economy,52,6F,261F3F,3878 858362,2017-01-11T13:45:00Z,72800.00
136458,Arrived,2017-01-02T10:05:00Z,2017-01-02T11:45:00Z,2017-01-02T10:07:00Z,2017-01-02T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435722638   ,12200.00,Economy,1,6F,DE2079,5274 790675,2016-12-17T23:40:00Z,71500.00
136266,Arrived,2017-02-27T10:05:00Z,2017-02-27T11:45:00Z,2017-02-27T10:08:00Z,2017-02-27T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435722741   ,12200.00,Economy,7,6F,F251C0,4313 639042,2017-02-09T00:55:00Z,49200.00
136275,Arrived,2017-01-13T10:05:00Z,2017-01-13T11:45:00Z,2017-01-13T10:08:00Z,2017-01-13T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350226   ,12200.00,Economy,83,6F,C977D6,7977 566499,2016-12-22T12:18:00Z,73200.00
136178,Arrived,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350763   ,12200.00,Economy,53,6F,914B71,3620 118240,2017-01-03T23:16:00Z,48800.00
136403,Arrived,2017-02-20T10:05:00Z,2017-02-20T11:45:00Z,2017-02-20T10:06:00Z,2017-02-20T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351977   ,12200.00,Economy,63,6F,2CF159,8126 153322,2017-01-27T11:32:00Z,24400.00
136202,Arrived,2017-01-05T10:05:00Z,2017-01-05T11:45:00Z,2017-01-05T10:07:00Z,2017-01-05T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333335   ,12200.00,Economy,63,6F,4FD299,1943 748364,2016-12-12T09:55:00Z,37000.00
136159,Arrived,2017-01-04T10:05:00Z,2017-01-04T11:45:00Z,2017-01-04T10:07:00Z,2017-01-04T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333384   ,12200.00,Economy,84,6F,0B44C1,1887 011617,2016-12-15T13:08:00Z,72800.00
136322,Arrived,2017-02-06T10:05:00Z,2017-02-06T11:45:00Z,2017-02-06T10:11:00Z,2017-02-06T11:52:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172100   ,12200.00,Economy,55,6F,97E4E0,8276 785945,2017-01-23T14:45:00Z,24400.00
136316,Arrived,2017-01-12T10:05:00Z,2017-01-12T11:45:00Z,2017-01-12T10:07:00Z,2017-01-12T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171407   ,12200.00,Economy,127,6F,0DD0C4,7264 903621,2016-12-28T14:49:00Z,24400.00
136351,Arrived,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2017-02-26T10:13:00Z,2017-02-26T11:53:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172672   ,12200.00,Economy,40,6F,CBCD19,9597 306942,2017-02-09T05:39:00Z,73200.00
136441,Arrived,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432052183   ,12200.00,Economy,9,6F,FA8BE7,7233 474710,2017-01-18T16:48:00Z,24400.00
136119,Arrived,2017-01-03T10:05:00Z,2017-01-03T11:45:00Z,2017-01-03T10:08:00Z,2017-01-03T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171143   ,12200.00,Economy,49,6F,97DD5C,8526 890931,2016-12-14T06:54:00Z,24400.00
136172,Arrived,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333457   ,12200.00,Economy,91,6F,D9486B,0092 968226,2016-12-18T23:43:00Z,60800.00
136463,Arrived,2017-01-20T10:05:00Z,2017-01-20T11:45:00Z,2017-01-20T10:06:00Z,2017-01-20T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350573   ,12200.00,Economy,73,6F,FAB7C3,5985 238486,2017-01-06T17:48:00Z,24400.00
136428,Arrived,2017-01-21T10:05:00Z,2017-01-21T11:45:00Z,2017-01-21T10:08:00Z,2017-01-21T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350576   ,12200.00,Economy,54,6F,084D32,3945 653404,2017-01-04T06:38:00Z,48800.00
136226,Arrived,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350913   ,12200.00,Economy,130,6F,90DD50,7207 227915,2017-01-07T06:25:00Z,24400.00
136420,Arrived,2017-01-01T10:05:00Z,2017-01-01T11:45:00Z,2017-01-01T10:09:00Z,2017-01-01T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432349454   ,12200.00,Economy,41,6F,686C54,3775 600409,2016-12-07T13:48:00Z,48800.00
136389,Arrived,2017-01-18T10:05:00Z,2017-01-18T11:45:00Z,2017-01-18T10:10:00Z,2017-01-18T11:50:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350275   ,12200.00,Economy,99,6F,43EC2E,3020 702022,2016-12-20T09:12:00Z,24400.00
136411,Arrived,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351030   ,12200.00,Economy,58,6F,6D781B,8202 246153,2017-01-08T06:34:00Z,24400.00
136310,Arrived,2017-01-22T10:05:00Z,2017-01-22T11:45:00Z,2017-01-22T10:07:00Z,2017-01-22T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350424   ,12200.00,Economy,26,6F,6935D8,5334 827378,2016-12-27T15:14:00Z,48800.00
136436,Arrived,2017-01-26T10:05:00Z,2017-01-26T11:45:00Z,2017-01-26T10:08:00Z,2017-01-26T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350636   ,12200.00,Economy,43,6F,C9A5E0,6294 890919,2017-01-04T04:58:00Z,73200.00
136131,Arrived,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350773   ,12200.00,Economy,18,6F,ED85C0,9400 126864,2017-01-03T05:52:00Z,48800.00
136485,Arrived,2017-01-27T10:05:00Z,2017-01-27T11:45:00Z,2017-01-27T10:07:00Z,2017-01-27T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351004   ,12200.00,Economy,92,6F,95646D,2395 314278,2017-01-04T06:33:00Z,24400.00
136348,Arrived,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351656   ,12200.00,Economy,81,6F,981D77,4169 976990,2017-01-21T04:57:00Z,24400.00
136268,Arrived,2017-02-16T10:05:00Z,2017-02-16T11:45:00Z,2017-02-16T10:08:00Z,2017-02-16T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351766   ,12200.00,Economy,50,6F,A07835,1688 929480,2017-01-24T10:42:00Z,24400.00
136320,Arrived,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351778   ,12200.00,Economy,96,6F,FFF371,5787 943809,2017-01-19T17:25:00Z,24400.00
136204,Arrived,2017-02-23T10:05:00Z,2017-02-23T11:45:00Z,2017-02-23T10:06:00Z,2017-02-23T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351844   ,12200.00,Economy,8,6F,EABD6F,7458 759774,2017-01-25T02:24:00Z,48800.00
136479,Arrived,2017-02-21T10:05:00Z,2017-02-21T11:45:00Z,2017-02-21T10:08:00Z,2017-02-21T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432352117   ,12200.00,Economy,63,6F,43D998,2913 805144,2017-01-26T09:36:00Z,24400.00
136284,Arrived,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147608   ,12200.00,Economy,45,6F,476075,1071 565113,2017-01-23T20:11:00Z,96800.00
136439,Arrived,2017-02-25T10:05:00Z,2017-02-25T11:45:00Z,2017-02-25T10:08:00Z,2017-02-25T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147830   ,12200.00,Economy,94,6F,C6ED3D,7575 242584,2017-02-12T06:29:00Z,72800.00
136209,Arrived,2017-01-06T10:05:00Z,2017-01-06T11:45:00Z,2017-01-06T10:09:00Z,2017-01-06T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171250   ,12200.00,Economy,83,6F,32C41C,8712 221774,2016-12-18T10:44:00Z,48800.00
136164,Arrived,2017-01-07T10:05:00Z,2017-01-07T11:45:00Z,2017-01-07T10:07:00Z,2017-01-07T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171254   ,12200.00,Economy,85,6F,DF1B88,7522 918077,2016-12-21T15:44:00Z,48800.00
136250,Arrived,2017-02-08T10:05:00Z,2017-02-08T11:45:00Z,2017-02-08T10:06:00Z,2017-02-08T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172156   ,12200.00,Economy,37,6F,C9A711,2726 767474,2017-01-21T19:12:00Z,73200.00
136264,Arrived,2017-02-18T10:05:00Z,2017-02-18T11:45:00Z,2017-02-18T10:07:00Z,2017-02-18T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172452   ,12200.00,Economy,81,6F,F540FE,9189 145967,2017-02-02T16:45:00Z,73200.00
136360,Arrived,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172091   ,12200.00,Economy,55,6F,7EF71A,3383 762412,2017-01-25T01:04:00Z,73200.00
136275,Arrived,2017-01-13T10:05:00Z,2017-01-13T11:45:00Z,2017-01-13T10:08:00Z,2017-01-13T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432349786   ,12200.00,Economy,88,7A,7E6598,7666 163648,2016-12-14T12:18:00Z,24400.00
136463,Arrived,2017-01-20T10:05:00Z,2017-01-20T11:45:00Z,2017-01-20T10:06:00Z,2017-01-20T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350411   ,12200.00,Economy,82,7A,917DDE,3074 597389,2016-12-29T05:14:00Z,75600.00
136316,Arrived,2017-01-12T10:05:00Z,2017-01-12T11:45:00Z,2017-01-12T10:07:00Z,2017-01-12T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350024   ,12200.00,Economy,114,7A,D74980,6405 822635,2016-12-17T05:13:00Z,50000.00
136423,Arrived,2017-01-10T10:05:00Z,2017-01-10T11:45:00Z,2017-01-10T10:12:00Z,2017-01-10T11:52:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350011   ,12200.00,Economy,121,7A,056F60,3312 657846,2016-12-16T19:28:00Z,24400.00
136387,Arrived,2017-01-19T10:05:00Z,2017-01-19T11:45:00Z,2017-01-19T10:08:00Z,2017-01-19T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350494   ,12200.00,Economy,38,7A,0F3C19,1911 276879,2016-12-30T00:26:00Z,48800.00
136131,Arrived,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350977   ,12200.00,Economy,16,7A,8AD675,2356 618521,2017-01-08T15:00:00Z,24400.00
136441,Arrived,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351005   ,12200.00,Economy,13,7A,BCA9A7,6854 172374,2017-01-05T13:22:00Z,48800.00
136146,Arrived,2017-02-09T10:05:00Z,2017-02-09T11:45:00Z,2017-02-09T10:08:00Z,2017-02-09T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351522   ,12200.00,Economy,10,7A,0A3E7A,5379 382030,2017-01-21T03:25:00Z,100000.00
136403,Arrived,2017-02-20T10:05:00Z,2017-02-20T11:45:00Z,2017-02-20T10:06:00Z,2017-02-20T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432352052   ,12200.00,Economy,54,7A,546854,8658 672601,2017-01-27T07:28:00Z,73200.00
136202,Arrived,2017-01-05T10:05:00Z,2017-01-05T11:45:00Z,2017-01-05T10:07:00Z,2017-01-05T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333406   ,12200.00,Economy,64,7A,EC91E1,7765 836533,2016-12-14T22:32:00Z,74000.00
136172,Arrived,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147337   ,12200.00,Economy,104,7A,98CEB1,5090 486301,2016-12-31T14:13:00Z,36400.00
136185,Arrived,2017-01-14T10:05:00Z,2017-01-14T11:45:00Z,2017-01-14T10:06:00Z,2017-01-14T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350017   ,12200.00,Economy,98,7A,593776,6082 448471,2016-12-16T14:19:00Z,24400.00
136486,Arrived,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351040   ,12200.00,Economy,23,7A,C3844F,4803 114938,2017-01-12T23:12:00Z,73200.00
136135,Arrived,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351121   ,12200.00,Economy,112,7A,2E65D5,3706 375595,2017-01-05T23:23:00Z,24400.00
136165,Arrived,2017-02-22T10:05:00Z,2017-02-22T11:45:00Z,2017-02-22T10:11:00Z,2017-02-22T11:52:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432352170   ,12200.00,Economy,102,7A,547876,9530 792869,2017-01-28T18:12:00Z,24400.00
136348,Arrived,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432362802   ,12200.00,Economy,68,7A,CD9724,8432 219855,2017-01-19T10:41:00Z,53200.00
136159,Arrived,2017-01-04T10:05:00Z,2017-01-04T11:45:00Z,2017-01-04T10:07:00Z,2017-01-04T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333298   ,12200.00,Economy,4,7A,944351,3833 451057,2016-12-11T18:02:00Z,36400.00
136458,Arrived,2017-01-02T10:05:00Z,2017-01-02T11:45:00Z,2017-01-02T10:07:00Z,2017-01-02T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171135   ,12200.00,Economy,17,7A,7897E9,0372 725996,2016-12-16T06:32:00Z,48800.00
136181,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333691   ,12200.00,Economy,55,7A,B3D0AA,9983 613577,2017-01-11T07:26:00Z,72800.00
136215,Arrived,2017-02-28T10:05:00Z,2017-02-28T11:45:00Z,2017-02-28T10:09:00Z,2017-02-28T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432334020   ,12200.00,Economy,7,7A,9CAEE2,0926 587226,2017-02-07T13:51:00Z,49600.00
136226,Arrived,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171901   ,12200.00,Economy,117,7A,E0B9C0,9204 088246,2017-01-09T22:44:00Z,73200.00
136268,Arrived,2017-02-16T10:05:00Z,2017-02-16T11:45:00Z,2017-02-16T10:08:00Z,2017-02-16T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172396   ,12200.00,Economy,41,7A,7B0DE7,0904 805060,2017-02-01T20:11:00Z,97600.00
136132,Arrived,2017-02-15T10:05:00Z,2017-02-15T11:45:00Z,2017-02-15T10:09:00Z,2017-02-15T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172368   ,12200.00,Economy,56,7A,81F501,3548 586106,2017-01-29T05:31:00Z,24400.00
136266,Arrived,2017-02-27T10:05:00Z,2017-02-27T11:45:00Z,2017-02-27T10:08:00Z,2017-02-27T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435172693   ,12200.00,Economy,12,7A,12F872,4662 498901,2017-02-11T17:31:00Z,48800.00
136164,Arrived,2017-01-07T10:05:00Z,2017-01-07T11:45:00Z,2017-01-07T10:07:00Z,2017-01-07T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171272   ,12200.00,Economy,83,7A,C1AD54,1931 758473,2016-12-26T00:23:00Z,25600.00
136366,Arrived,2017-01-11T10:05:00Z,2017-01-11T11:45:00Z,2017-01-11T10:08:00Z,2017-01-11T11:47:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171373   ,12200.00,Economy,57,7A,139A2A,9870 649576,2016-12-30T17:09:00Z,24400.00
136282,Arrived,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5435171519   ,12200.00,Economy,42,7A,CCE6EF,1923 472953,2017-01-03T10:24:00Z,24400.00
136209,Arrived,2017-01-06T10:05:00Z,2017-01-06T11:45:00Z,2017-01-06T10:09:00Z,2017-01-06T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147222   ,12200.00,Economy,33,7A,ADE459,2985 186114,2016-12-14T23:24:00Z,48400.00
136178,Arrived,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5434147498   ,12200.00,Economy,52,7A,0DEAB0,8888 928009,2017-01-16T12:57:00Z,86000.00
136471,Arrived,2017-01-17T10:05:00Z,2017-01-17T11:45:00Z,2017-01-17T10:11:00Z,2017-01-17T11:51:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333557   ,12200.00,Economy,61,7A,A416E2,6569 060770,2016-12-27T07:05:00Z,72800.00
136360,Arrived,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432362779   ,12200.00,Economy,59,7A,BD3EEA,0451 054127,2017-01-07T12:14:00Z,54400.00
136320,Arrived,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,2017-02-19T10:05:00Z,2017-02-19T11:45:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333882   ,12200.00,Economy,98,7A,FF19DF,6632 875143,2017-01-28T13:18:00Z,37000.00
136120,Arrived,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2017-02-24T10:07:00Z,2017-02-24T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432333931   ,12200.00,Economy,37,7A,8B117D,5649 982886,2017-01-26T05:29:00Z,84800.00
136119,Arrived,2017-01-03T10:05:00Z,2017-01-03T11:45:00Z,2017-01-03T10:08:00Z,2017-01-03T11:49:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432349590   ,12200.00,Economy,46,7A,434438,9081 937784,2016-12-12T21:51:00Z,73200.00
136389,Arrived,2017-01-18T10:05:00Z,2017-01-18T11:45:00Z,2017-01-18T10:10:00Z,2017-01-18T11:50:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350255   ,12200.00,Economy,106,7A,BF6103,5457 311956,2016-12-24T03:53:00Z,24400.00
136293,Arrived,2017-01-23T10:05:00Z,2017-01-23T11:45:00Z,2017-01-23T10:09:00Z,2017-01-23T11:48:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432350381   ,12200.00,Economy,78,7A,746261,5328 994987,2016-12-27T04:17:00Z,24400.00
136249,Arrived,2017-02-14T10:05:00Z,2017-02-14T11:45:00Z,2017-02-14T10:08:00Z,2017-02-14T11:46:00Z,SVO,Moscow,Europe/Moscow,Boeing 737-300,4200,5432351629   ,12200.00,Economy,63,7A,4C8209,2818 957952,2017-01-17T14:27:00Z,24400.00
